customerID,gender,SeniorCitizen,Partner,Dependents,MonthlyCharges,TotalCharges,Contract,PaperlessBilling,Churn
7590-9575-03321,Female,0,Yes,No,39.08,5474.82,Two year,Yes,No
7590-6871-03322,Female,0,Yes,Yes,116.66,3216.04,Month-to-month,Yes,Yes
7590-6369-03323,Female,0,No,Yes,45.05,4986.16,Month-to-month,Yes,No
7590-4725-03324,Male,0,Yes,Yes,29.81,5466.04,Two year,No,No
7590-2853-03325,Female,0,Yes,No,99.08,7329.51,Month-to-month,No,Yes
7590-2007-03326,Male,0,Yes,No,78.93,3565.83,One year,No,No
7590-4073-03327,Female,0,Yes,No,59.28,4103.35,Two year,No,No
7590-2144-03328,Female,0,Yes,Yes,37.54,7715.26,Month-to-month,Yes,No
7590-1806-03329,Female,0,Yes,No,108.95,3087.65,Month-to-month,No,Yes
7590-7672-03330,Male,0,No,No,108.92,5335.58,Month-to-month,Yes,Yes
7590-5763-03331,Male,1,Yes,No,63.88,3871.05,Two year,Yes,No
7590-7194-03332,Male,0,No,No,64.62,257.28,Month-to-month,Yes,Yes
7590-1484-03333,Male,0,No,No,95.87,5680.7,Two year,No,No
7590-5851-03334,Male,0,Yes,Yes,104.17,7460.04,Month-to-month,No,Yes
7590-9484-03335,Female,0,Yes,No,70.98,2756.41,Month-to-month,No,No
7590-4109-03336,Female,1,Yes,No,95.91,5087.35,Month-to-month,Yes,Yes
7590-5839-03337,Male,0,No,Yes,19.21,6167.35,Month-to-month,No,No
7590-8143-03338,Female,0,No,No,85.97,5547.05,Month-to-month,Yes,No
7590-5979-03339,Female,1,Yes,No,117.48,1941.91,Month-to-month,No,Yes
7590-9896-03340,Female,0,Yes,No,74.52,5455.69,Month-to-month,No,Yes
7590-2181-03341,Female,1,No,No,65.24,5710.79,One year,Yes,No
7590-8836-03342,Male,0,Yes,Yes,37.91,5440.55,One year,Yes,No
7590-9136-03343,Male,0,Yes,No,86.19,2827.3,Month-to-month,No,No
7590-6049-03344,Male,1,Yes,No,110.51,7502.94,Month-to-month,Yes,No
7590-2731-03345,Female,0,Yes,Yes,26.02,912.14,Month-to-month,Yes,No
7590-6646-03346,Male,0,Yes,Yes,48.37,1586.68,Month-to-month,Yes,No
7590-8297-03347,Female,0,Yes,No,110.98,7582.54,One year,Yes,No
7590-4136-03348,Female,0,No,No,89.4,6273.05,One year,No,No
7590-9390-03349,Male,0,No,No,73.84,1641.96,Two year,Yes,No
7590-1893-03350,Female,0,No,No,97.57,1686.99,Month-to-month,No,Yes
7590-7843-03351,Female,0,No,Yes,68.65,4612.57,Month-to-month,Yes,Yes
7590-9928-03352,Male,1,Yes,Yes,119.27,387.12,One year,No,No
7590-1363-03353,Male,1,Yes,No,33.81,5850.84,Month-to-month,No,Yes
7590-7776-03354,Female,0,No,No,48.73,7010.71,Month-to-month,No,No
7590-8777-03355,Female,0,Yes,Yes,24.74,6132.03,Month-to-month,Yes,No
7590-1373-03356,Female,0,Yes,No,18.16,5278.95,One year,No,No
7590-4928-03357,Male,0,Yes,Yes,70.93,3616.64,Month-to-month,No,Yes
7590-1257-03358,Female,1,No,Yes,54.79,5252.97,One year,No,No
7590-3285-03359,Male,1,Yes,No,36.59,1009.46,Two year,No,No
7590-9100-03360,Male,1,Yes,No,116.28,3875.55,Month-to-month,Yes,Yes
7590-9294-03361,Female,0,No,No,72.58,5958.09,One year,No,No
7590-1823-03362,Female,0,No,No,64.94,5854.9,Two year,No,No
7590-3742-03363,Male,0,No,Yes,93.58,4536.88,Month-to-month,Yes,No
7590-6083-03364,Male,0,Yes,No,94.24,4834.72,Month-to-month,Yes,Yes
7590-7400-03365,Male,1,Yes,No,50.56,596.28,Month-to-month,Yes,No
7590-7303-03366,Female,1,Yes,No,39.54,1647.25,Month-to-month,Yes,Yes
7590-6238-03367,Female,0,Yes,No,54.01,5144.49,One year,No,No
7590-3309-03368,Male,0,No,No,102.15,3865.63,Month-to-month,No,No
7590-5207-03369,Male,0,No,No,71.48,4940.54,One year,Yes,No
7590-4986-03370,Female,0,Yes,Yes,100.29,387.04,Month-to-month,No,Yes
7590-4528-03371,Male,1,No,No,101.36,3315.67,Month-to-month,No,Yes
7590-2401-03372,Male,0,No,No,63.75,3978.66,Two year,No,No
7590-8431-03373,Male,0,Yes,No,98.37,7955.62,Month-to-month,No,No
7590-6353-03374,Female,0,No,No,31.48,3705.54,Two year,Yes,No
7590-7446-03375,Male,0,Yes,Yes,35.56,5111.61,Month-to-month,Yes,Yes
7590-5265-03376,Female,1,No,Yes,117.09,7925.87,Month-to-month,No,No
7590-9797-03377,Male,0,No,No,104.82,1249.57,Month-to-month,Yes,No
7590-5843-03378,Male,1,Yes,No,101.79,2930.33,Month-to-month,No,No
7590-4388-03379,Female,1,Yes,Yes,25.14,6421.48,Month-to-month,No,Yes
7590-9765-03380,Male,0,Yes,Yes,53.61,2403.35,Month-to-month,No,No
7590-2086-03381,Female,0,Yes,No,70.75,4917.94,Month-to-month,No,Yes
7590-5788-03382,Male,0,Yes,No,103.64,6497.02,Month-to-month,Yes,No
7590-2909-03383,Male,0,Yes,No,86.17,456.48,Month-to-month,No,Yes
7590-4260-03384,Male,0,Yes,Yes,24.97,6105.29,One year,No,No
7590-5211-03385,Male,0,No,Yes,26.35,3720.72,One year,Yes,No
7590-1767-03386,Female,0,No,No,36.9,319.78,Month-to-month,Yes,No
7590-4477-03387,Male,0,No,Yes,53.54,3032.01,Two year,No,No
7590-9695-03388,Male,0,Yes,No,25.37,2125.2,One year,No,No
7590-2679-03389,Female,0,No,No,25.33,2911.64,Two year,Yes,No
7590-7906-03390,Male,0,Yes,No,40.11,6579.44,One year,Yes,No
7590-2990-03391,Male,0,No,No,43.76,6945.84,Two year,Yes,No
7590-5273-03392,Male,1,No,No,42.71,301.24,Month-to-month,Yes,Yes
7590-1070-03393,Female,0,Yes,Yes,89.0,1660.95,Month-to-month,No,Yes
7590-9275-03394,Male,0,No,Yes,84.99,2414.16,Two year,Yes,No
7590-9965-03395,Male,1,Yes,Yes,33.55,6030.7,Month-to-month,Yes,No
7590-8070-03396,Female,0,Yes,No,102.58,5055.53,Month-to-month,No,Yes
7590-2112-03397,Male,1,No,No,76.92,1660.32,One year,Yes,No
7590-6224-03398,Male,1,Yes,Yes,87.34,3349.48,Month-to-month,No,Yes
7590-1024-03399,Female,0,Yes,No,100.14,6383.86,Two year,Yes,No
7590-3268-03400,Male,1,Yes,No,84.5,5451.76,One year,No,No
7590-9232-03401,Female,1,Yes,No,106.73,2328.37,Month-to-month,Yes,Yes
7590-9946-03402,Female,0,No,No,101.23,5442.15,Two year,Yes,No
7590-9757-03403,Male,0,No,No,85.67,3440.37,Month-to-month,Yes,Yes
7590-4711-03404,Male,0,No,No,97.2,618.98,One year,No,No
7590-2007-03405,Male,0,Yes,No,41.03,7132.8,Month-to-month,No,No
7590-5630-03406,Female,0,No,No,114.1,4349.06,Month-to-month,Yes,No
7590-8443-03407,Female,0,Yes,No,114.32,837.65,Month-to-month,Yes,Yes
7590-6344-03408,Male,0,Yes,Yes,72.66,1309.0,Two year,No,No
7590-9372-03409,Female,1,Yes,No,59.03,5639.91,Two year,No,No
7590-6851-03410,Female,0,No,No,69.76,3445.9,Two year,No,No
7590-7157-03411,Male,0,No,Yes,29.69,1318.68,One year,No,No
7590-4958-03412,Male,0,No,No,72.1,5144.76,One year,Yes,No
7590-5246-03413,Female,1,No,No,38.83,7641.76,Month-to-month,Yes,Yes
7590-8455-03414,Male,0,No,No,75.01,2792.54,One year,Yes,No
7590-1016-03415,Male,0,Yes,No,41.81,2347.91,Month-to-month,No,No
7590-9706-03416,Male,0,No,No,100.29,4468.36,Month-to-month,No,No
7590-4812-03417,Female,0,No,No,56.56,3240.79,Two year,Yes,No
7590-8106-03418,Female,0,No,No,22.45,7886.93,One year,Yes,No
7590-4722-03419,Female,0,Yes,No,49.01,5051.56,Month-to-month,Yes,No
7590-1880-03420,Male,0,Yes,No,44.5,6662.7,Two year,Yes,No
7590-7807-03421,Male,0,Yes,No,64.78,7455.65,Month-to-month,Yes,No
7590-6243-03422,Male,0,No,Yes,98.17,3678.49,One year,No,No
7590-6418-03423,Female,1,Yes,No,38.8,7618.08,Two year,No,No
7590-9030-03424,Female,0,No,No,56.19,5180.3,Month-to-month,Yes,Yes
7590-4342-03425,Male,1,No,Yes,77.9,2070.62,One year,No,No
7590-1836-03426,Male,0,No,No,116.77,4953.04,One year,No,No
7590-2096-03427,Female,0,Yes,No,23.56,3034.28,Month-to-month,No,No
7590-7599-03428,Female,1,Yes,Yes,47.03,6663.17,Month-to-month,No,No
7590-4361-03429,Male,0,Yes,Yes,41.27,6653.1,Month-to-month,No,No
7590-7154-03430,Female,1,Yes,Yes,61.61,3822.42,Two year,Yes,No
7590-5602-03431,Male,0,No,No,95.98,7321.18,Month-to-month,No,No
7590-9582-03432,Female,0,Yes,No,113.15,6173.49,Month-to-month,No,No
7590-1379-03433,Male,0,No,No,25.62,3812.12,Month-to-month,No,No
7590-4039-03434,Male,0,No,Yes,23.9,4670.16,Month-to-month,Yes,No
7590-9168-03435,Female,0,Yes,No,54.62,1470.21,Month-to-month,No,No
7590-9019-03436,Male,0,No,Yes,49.01,7508.42,Month-to-month,No,No
7590-7766-03437,Female,0,No,Yes,40.21,2233.19,Month-to-month,Yes,No
7590-2284-03438,Male,0,Yes,No,58.26,3679.96,Month-to-month,Yes,Yes
7590-5764-03439,Male,0,Yes,No,23.92,1107.06,Two year,No,No
7590-7347-03440,Female,1,No,No,79.12,4004.68,Month-to-month,No,Yes
7590-9389-03441,Male,0,Yes,Yes,90.16,2853.29,Month-to-month,No,Yes
7590-2890-03442,Female,0,No,Yes,110.73,6827.02,Month-to-month,No,No
7590-5858-03443,Female,0,No,No,75.48,6061.41,One year,Yes,No
7590-4950-03444,Female,0,Yes,No,30.61,7431.16,Month-to-month,No,No
7590-9721-03445,Female,0,No,No,47.54,3718.53,Month-to-month,No,Yes
7590-8503-03446,Female,0,Yes,No,29.36,1693.97,Month-to-month,No,No
7590-6856-03447,Female,0,No,No,57.63,3468.47,Month-to-month,Yes,No
7590-2823-03448,Female,0,No,No,41.81,4037.97,One year,No,No
7590-2239-03449,Male,0,No,No,41.45,2567.97,Two year,No,No
7590-4727-03450,Male,1,Yes,No,89.39,4443.5,Month-to-month,No,Yes
7590-7682-03451,Female,0,Yes,No,64.8,2905.67,One year,Yes,No
7590-2719-03452,Female,0,Yes,No,105.17,5496.92,Month-to-month,No,Yes
7590-9577-03453,Female,0,Yes,No,28.94,5267.84,One year,Yes,No
7590-2239-03454,Female,0,No,Yes,58.77,1130.35,Two year,Yes,No
7590-9562-03455,Male,0,No,No,21.49,2242.02,Month-to-month,Yes,No
7590-6341-03456,Male,0,Yes,Yes,87.4,4754.63,One year,Yes,No
7590-6044-03457,Female,1,Yes,Yes,70.19,4086.05,Two year,No,No
7590-1299-03458,Female,0,No,Yes,55.88,1852.85,Month-to-month,No,No
7590-5648-03459,Male,0,No,No,115.97,388.34,Two year,No,No
7590-2450-03460,Male,1,No,No,76.62,5014.35,Month-to-month,No,Yes
7590-8943-03461,Male,0,Yes,No,113.18,20.35,Two year,No,No
7590-6764-03462,Female,0,No,Yes,103.17,125.61,Month-to-month,Yes,Yes
7590-9290-03463,Female,0,Yes,Yes,67.13,5938.3,Month-to-month,No,Yes
7590-9843-03464,Female,0,Yes,No,43.87,2458.88,Two year,No,No
7590-3790-03465,Male,0,No,Yes,79.55,117.85,One year,Yes,No
7590-9356-03466,Male,0,Yes,No,68.74,7208.42,Month-to-month,No,No
7590-9993-03467,Male,1,Yes,No,54.89,654.38,Month-to-month,Yes,Yes
7590-2654-03468,Male,0,Yes,No,63.49,7853.0,Month-to-month,No,Yes
7590-6835-03469,Female,1,No,No,102.51,5873.32,Month-to-month,Yes,Yes
7590-1047-03470,Female,0,Yes,No,110.52,3659.29,Month-to-month,Yes,Yes
7590-7511-03471,Male,0,No,Yes,28.16,1053.62,Two year,No,No
7590-7023-03472,Female,0,Yes,Yes,102.06,2912.94,Two year,Yes,No
7590-6300-03473,Male,1,No,Yes,102.35,6409.3,Two year,No,No
7590-6213-03474,Female,0,No,No,25.06,5149.4,Month-to-month,Yes,No
7590-6205-03475,Male,0,Yes,No,19.37,589.24,Month-to-month,No,Yes
7590-8505-03476,Female,0,Yes,Yes,23.14,6097.12,Month-to-month,Yes,No
7590-3847-03477,Female,0,No,No,73.27,3949.76,Month-to-month,Yes,Yes
7590-2194-03478,Female,0,Yes,No,106.41,7938.78,Month-to-month,No,No
7590-6592-03479,Male,0,No,No,51.86,2538.88,Month-to-month,Yes,Yes
7590-8197-03480,Female,0,No,No,106.84,5058.15,Month-to-month,No,No
7590-3965-03481,Female,0,No,No,36.77,2579.15,Month-to-month,No,Yes
7590-9600-03482,Male,0,No,Yes,35.73,7629.58,Two year,Yes,No
7590-1641-03483,Male,0,Yes,No,105.72,3939.1,One year,Yes,No
7590-2211-03484,Male,1,No,Yes,18.93,4358.1,Month-to-month,No,No
7590-8643-03485,Male,0,Yes,No,69.25,2859.32,Month-to-month,No,Yes
7590-2984-03486,Female,0,No,No,119.69,1799.83,Month-to-month,Yes,No
7590-8784-03487,Female,0,No,No,37.34,5460.39,Month-to-month,No,No
7590-7908-03488,Male,0,Yes,No,75.67,3168.03,Two year,Yes,No
7590-2861-03489,Female,0,No,Yes,109.57,6208.98,One year,Yes,No
7590-6298-03490,Male,0,Yes,No,95.42,7787.46,Two year,Yes,No
7590-1658-03491,Female,0,Yes,Yes,77.01,2013.58,Month-to-month,Yes,Yes
7590-3933-03492,Female,0,No,Yes,24.83,229.63,Month-to-month,Yes,No
7590-6799-03493,Female,0,No,Yes,104.63,6567.51,Month-to-month,No,No
7590-1155-03494,Female,0,Yes,No,22.73,3590.02,One year,Yes,No
7590-3333-03495,Male,0,Yes,Yes,22.64,5235.4,Two year,No,No
7590-2270-03496,Male,0,No,Yes,104.75,2273.45,Two year,No,No
7590-8598-03497,Female,0,No,Yes,85.38,144.91,Two year,No,No
7590-8973-03498,Female,0,No,Yes,97.13,6791.83,Month-to-month,Yes,Yes
7590-8050-03499,Female,0,Yes,No,70.77,2218.87,Two year,No,No
7590-1760-03500,Female,0,Yes,No,23.6,7089.57,Two year,Yes,No
7590-9942-03501,Male,0,Yes,No,33.38,7889.87,Month-to-month,No,No
7590-3081-03502,Female,0,Yes,No,83.64,3834.24,Month-to-month,Yes,No
7590-3136-03503,Male,0,No,No,77.79,5457.04,Month-to-month,No,No
7590-5754-03504,Female,0,No,No,46.15,6117.83,Month-to-month,Yes,No
7590-7037-03505,Male,0,No,No,20.36,3104.88,Month-to-month,Yes,Yes
7590-1144-03506,Male,0,Yes,No,94.21,6406.13,Two year,No,No
7590-4250-03507,Male,0,Yes,Yes,38.69,36.75,Month-to-month,No,Yes
7590-4256-03508,Female,0,No,No,28.71,574.89,Month-to-month,No,No
7590-3037-03509,Male,0,No,No,19.2,2481.4,Month-to-month,No,No
7590-1750-03510,Female,0,No,No,40.68,6316.21,One year,No,No
7590-5776-03511,Male,0,No,Yes,25.86,2043.02,Month-to-month,No,No
7590-4798-03512,Male,0,No,No,31.93,6707.01,Two year,Yes,No
7590-5510-03513,Male,0,No,Yes,115.01,4701.11,Month-to-month,No,Yes
7590-6070-03514,Female,0,Yes,Yes,110.67,3218.27,Month-to-month,No,Yes
7590-3076-03515,Male,0,No,Yes,84.64,5270.24,Month-to-month,Yes,No
7590-9817-03516,Male,1,Yes,No,101.4,4999.89,Month-to-month,No,No
7590-4891-03517,Male,0,No,No,104.99,4804.85,One year,No,No
7590-2401-03518,Female,0,No,Yes,94.55,1697.24,Month-to-month,No,No
7590-7119-03519,Female,0,No,No,44.24,7464.72,Two year,Yes,No
7590-8129-03520,Male,0,No,No,68.53,4329.46,Month-to-month,No,No
7590-9142-03521,Female,0,Yes,No,103.73,508.32,Month-to-month,Yes,Yes
7590-2640-03522,Male,1,No,Yes,68.55,6058.55,Two year,Yes,No
7590-3767-03523,Female,0,No,No,117.5,6353.39,Month-to-month,No,No
7590-7761-03524,Male,0,No,No,83.31,4207.4,Two year,No,No
7590-6296-03525,Male,0,Yes,Yes,58.05,6151.81,Two year,No,No
7590-6587-03526,Female,0,No,No,68.07,2155.25,Two year,No,No
7590-8661-03527,Female,0,Yes,No,33.26,6813.77,One year,Yes,No
7590-5740-03528,Female,0,Yes,No,70.76,1371.06,Month-to-month,No,No
7590-2544-03529,Female,0,No,Yes,92.83,399.34,One year,No,No
7590-4463-03530,Male,0,No,No,90.59,275.55,Two year,No,No
7590-3850-03531,Male,0,No,Yes,106.52,4285.33,Month-to-month,Yes,Yes
7590-9741-03532,Female,0,No,No,60.43,6603.22,Month-to-month,No,Yes
7590-8207-03533,Male,0,Yes,Yes,21.6,6672.93,Month-to-month,No,No
7590-3370-03534,Female,0,No,No,38.86,5522.29,Month-to-month,Yes,No
7590-1665-03535,Female,0,Yes,No,84.27,4532.75,Month-to-month,No,No
7590-3295-03536,Male,0,No,No,96.89,7806.51,One year,No,No
7590-8092-03537,Male,1,Yes,Yes,83.11,4793.02,One year,No,No
7590-3160-03538,Male,0,Yes,No,77.85,5902.21,Month-to-month,No,No
7590-6023-03539,Female,0,Yes,No,101.02,3045.24,Two year,Yes,No
7590-9213-03540,Female,0,No,Yes,36.31,7799.85,Two year,No,No
7590-8709-03541,Male,0,No,Yes,61.96,3248.06,One year,No,No
7590-5598-03542,Male,0,Yes,No,18.71,6991.14,Month-to-month,Yes,No
7590-2924-03543,Male,0,Yes,No,73.28,3385.17,Two year,No,No
7590-9314-03544,Male,0,Yes,No,55.67,5744.63,One year,No,No
7590-3083-03545,Male,0,Yes,No,61.74,4750.09,Two year,No,No
7590-9207-03546,Female,0,No,No,100.77,4613.78,Month-to-month,Yes,Yes
7590-2386-03547,Male,1,No,Yes,83.31,2881.18,Month-to-month,Yes,Yes
7590-3186-03548,Female,0,No,No,114.16,5370.18,Month-to-month,Yes,Yes
7590-8235-03549,Male,0,No,No,67.68,5293.47,One year,No,No
7590-7000-03550,Male,0,Yes,No,49.84,7025.67,One year,No,No
7590-1818-03551,Male,0,No,No,29.35,928.55,Two year,No,No
7590-8075-03552,Female,0,No,No,39.43,732.74,Month-to-month,No,No
7590-4683-03553,Male,0,No,No,104.61,2008.58,Month-to-month,No,Yes
7590-1170-03554,Male,1,Yes,No,80.72,5501.23,Two year,Yes,No
7590-4929-03555,Female,0,Yes,Yes,53.56,5984.08,Month-to-month,Yes,No
7590-1058-03556,Male,0,Yes,No,57.99,7384.1,One year,No,No
7590-8247-03557,Male,1,Yes,No,80.62,5044.93,Month-to-month,Yes,Yes
7590-9812-03558,Male,0,Yes,Yes,19.27,4942.19,Month-to-month,No,No
7590-3810-03559,Male,0,No,No,42.75,11.44,One year,Yes,No
7590-2364-03560,Male,0,No,Yes,112.56,5919.72,Month-to-month,Yes,No
7590-4739-03561,Male,0,Yes,No,101.86,2040.57,Two year,Yes,No
7590-5010-03562,Female,0,Yes,Yes,40.83,1756.26,Month-to-month,Yes,No
7590-1943-03563,Male,0,Yes,No,116.68,1645.2,Month-to-month,No,Yes
7590-1678-03564,Female,0,Yes,No,86.09,7904.08,Month-to-month,Yes,No
7590-3224-03565,Female,0,Yes,No,62.08,7987.96,Month-to-month,Yes,No
7590-7032-03566,Male,0,No,Yes,27.16,178.0,One year,Yes,No
7590-3747-03567,Female,0,Yes,Yes,20.92,449.71,Month-to-month,Yes,No
7590-5918-03568,Male,0,No,No,116.6,3405.94,Two year,No,No
7590-2045-03569,Female,0,Yes,No,67.54,2417.93,Two year,No,No
7590-3308-03570,Female,0,Yes,No,36.16,7782.94,Month-to-month,No,No
7590-1267-03571,Female,1,No,Yes,110.99,7708.16,Two year,No,No
7590-5026-03572,Male,0,No,Yes,57.9,3837.84,Month-to-month,Yes,Yes
7590-4469-03573,Male,0,Yes,No,40.48,1616.34,Month-to-month,No,Yes
7590-1372-03574,Male,0,No,No,94.53,2379.93,Month-to-month,Yes,Yes
7590-1769-03575,Female,1,No,No,58.09,5523.42,Month-to-month,No,Yes
7590-3861-03576,Male,0,Yes,Yes,68.5,3381.64,Month-to-month,Yes,Yes
7590-8574-03577,Female,0,No,No,38.66,5082.91,Month-to-month,Yes,No
7590-3786-03578,Male,0,Yes,No,26.4,2479.92,Month-to-month,No,No
7590-5202-03579,Female,0,No,No,28.08,3969.54,Month-to-month,Yes,No
7590-3150-03580,Male,0,Yes,No,86.34,7723.42,One year,No,No
7590-1086-03581,Male,0,No,No,90.53,6795.83,One year,Yes,No
7590-1020-03582,Male,0,Yes,No,88.09,3243.95,Two year,Yes,No
7590-2597-03583,Female,1,Yes,No,42.26,7179.31,Month-to-month,No,Yes
7590-7142-03584,Male,0,No,No,101.45,122.63,Two year,Yes,No
7590-2120-03585,Female,0,Yes,Yes,99.59,1902.7,Two year,No,No
7590-2701-03586,Female,1,No,Yes,90.83,7440.44,Month-to-month,Yes,No
7590-9114-03587,Male,0,Yes,No,111.64,1059.31,Month-to-month,No,Yes
7590-9861-03588,Female,0,Yes,No,111.95,4053.93,Month-to-month,Yes,Yes
7590-7686-03589,Female,1,No,Yes,54.88,6030.33,Month-to-month,Yes,Yes
7590-3845-03590,Male,1,Yes,Yes,47.02,1345.46,Month-to-month,Yes,No
7590-3402-03591,Male,0,No,No,23.42,6988.53,Month-to-month,No,No
7590-7415-03592,Female,0,Yes,Yes,42.86,5226.49,Month-to-month,Yes,No
7590-9129-03593,Female,1,No,No,83.26,4336.39,Month-to-month,Yes,Yes
7590-7276-03594,Male,0,No,No,54.37,1660.5,Two year,Yes,No
7590-3371-03595,Female,0,No,Yes,98.5,1365.37,Two year,Yes,No
7590-6247-03596,Male,0,No,Yes,66.04,1787.05,Two year,No,No
7590-8580-03597,Male,0,No,No,30.27,4896.27,Month-to-month,Yes,No
7590-2553-03598,Male,0,No,No,43.33,6879.01,Month-to-month,No,No
7590-7887-03599,Male,1,Yes,No,52.67,7006.3,One year,No,No
7590-4288-03600,Male,0,No,Yes,66.0,3277.51,Month-to-month,Yes,No
7590-5956-03601,Female,0,Yes,No,51.38,4670.52,Month-to-month,No,No
7590-3351-03602,Male,0,No,No,114.91,5666.54,One year,No,No
7590-6379-03603,Female,0,No,Yes,93.85,673.42,Month-to-month,No,Yes
7590-1190-03604,Female,0,No,No,49.37,3268.63,Month-to-month,Yes,No
7590-6485-03605,Female,0,No,Yes,86.51,6237.13,One year,No,No
7590-6054-03606,Male,0,Yes,No,71.66,1697.49,Month-to-month,Yes,No
7590-3098-03607,Male,0,Yes,No,22.48,839.28,Month-to-month,No,Yes
7590-7157-03608,Male,0,No,No,24.44,7976.45,Month-to-month,Yes,No
7590-1972-03609,Female,0,Yes,No,65.61,3993.33,Month-to-month,Yes,Yes
7590-4912-03610,Female,0,Yes,No,50.76,1930.82,Month-to-month,Yes,Yes
7590-8432-03611,Male,0,No,Yes,55.91,6671.37,One year,Yes,No
7590-9434-03612,Male,0,No,No,117.74,3844.51,Month-to-month,No,Yes
7590-1590-03613,Female,0,No,No,45.49,5249.93,Month-to-month,No,No
7590-7904-03614,Female,0,No,Yes,35.32,7816.32,Two year,No,No
7590-8127-03615,Female,1,No,Yes,88.19,1273.13,One year,Yes,No
7590-7037-03616,Female,0,Yes,No,103.55,7953.28,One year,No,No
7590-1768-03617,Female,0,No,No,102.55,1497.43,Month-to-month,No,Yes
7590-1275-03618,Female,0,Yes,No,22.67,449.33,Month-to-month,No,Yes
7590-1604-03619,Female,0,No,No,75.22,219.42,One year,No,No
7590-5310-03620,Male,0,No,No,89.26,4938.59,One year,Yes,No
7590-4806-03621,Female,0,Yes,No,90.95,7317.81,Month-to-month,No,Yes
7590-6533-03622,Female,0,No,No,18.89,4816.81,One year,Yes,No
7590-4880-03623,Female,0,Yes,No,36.63,5407.4,One year,Yes,No
7590-8923-03624,Female,1,Yes,No,79.93,3127.2,Month-to-month,Yes,Yes
7590-4019-03625,Male,0,No,Yes,107.14,727.35,Month-to-month,No,Yes
7590-8055-03626,Female,0,No,Yes,33.96,3135.1,Month-to-month,Yes,No
7590-6636-03627,Male,0,Yes,Yes,114.99,7759.16,One year,Yes,No
7590-8263-03628,Female,0,Yes,No,86.38,5490.65,Month-to-month,Yes,No
7590-2682-03629,Male,0,Yes,No,107.73,1364.55,Month-to-month,No,Yes
7590-8966-03630,Female,0,No,No,42.06,5588.45,Month-to-month,No,No
7590-8696-03631,Female,0,Yes,No,109.32,63.55,Month-to-month,No,Yes
7590-8834-03632,Female,0,Yes,No,116.42,1590.81,Month-to-month,No,No
7590-4499-03633,Male,0,No,No,46.36,3908.69,Month-to-month,Yes,No
7590-4915-03634,Female,1,No,No,117.03,2205.68,Month-to-month,Yes,Yes
7590-3114-03635,Female,1,No,No,89.29,1072.44,Month-to-month,No,No
7590-3657-03636,Male,0,Yes,No,82.62,228.82,Month-to-month,No,Yes
7590-6611-03637,Male,1,No,No,83.61,229.41,Month-to-month,No,Yes
7590-3824-03638,Male,0,No,Yes,53.1,3030.77,Month-to-month,No,Yes
7590-8284-03639,Male,0,No,No,31.02,6644.56,Month-to-month,Yes,No
7590-2487-03640,Male,0,No,Yes,31.23,7746.14,Month-to-month,Yes,No
7590-2980-03641,Female,0,Yes,No,84.52,2189.93,Two year,No,No
7590-9973-03642,Female,0,No,No,93.47,6108.49,One year,Yes,No
7590-7484-03643,Male,0,No,Yes,27.58,1357.75,Two year,No,No
7590-3057-03644,Male,0,Yes,No,37.54,2252.53,Month-to-month,Yes,Yes
7590-2327-03645,Male,1,Yes,No,39.55,6915.93,Month-to-month,Yes,No
7590-7060-03646,Male,0,Yes,No,68.6,4906.19,Month-to-month,No,No
7590-8208-03647,Male,0,No,No,46.5,6796.9,Month-to-month,No,No
7590-6807-03648,Male,0,No,Yes,50.01,4670.24,One year,No,No
7590-7679-03649,Male,0,Yes,Yes,85.05,4797.3,Month-to-month,No,Yes
7590-9048-03650,Male,0,No,No,108.34,2605.22,Month-to-month,No,No
7590-4490-03651,Female,0,No,No,79.47,6664.88,Month-to-month,No,No
7590-3094-03652,Male,0,Yes,Yes,106.86,7169.31,One year,No,No
7590-5068-03653,Female,0,Yes,No,82.29,2481.37,Month-to-month,No,No
7590-7260-03654,Female,0,Yes,Yes,102.58,6668.22,Two year,No,No
7590-2787-03655,Female,0,No,No,66.32,5883.22,Two year,Yes,No
7590-4532-03656,Male,0,No,No,106.12,5461.81,Month-to-month,Yes,No
7590-1628-03657,Female,0,No,No,60.06,2460.07,Month-to-month,Yes,No
7590-3240-03658,Male,0,Yes,No,18.43,2944.42,Month-to-month,No,No
7590-2552-03659,Male,0,No,No,65.84,6098.32,One year,No,No
7590-3776-03660,Female,0,Yes,No,112.15,2321.57,Month-to-month,No,Yes
7590-8662-03661,Male,0,Yes,No,18.35,3576.07,Two year,Yes,No
7590-6898-03662,Male,1,Yes,No,115.9,4772.79,Month-to-month,Yes,No
7590-4452-03663,Male,0,No,Yes,96.62,6401.8,Month-to-month,No,No
7590-3595-03664,Male,0,No,No,47.14,3741.5,Month-to-month,No,Yes
7590-7806-03665,Male,0,Yes,No,72.67,4337.39,Two year,No,No
7590-1641-03666,Female,0,No,No,85.21,2403.6,One year,No,No
7590-8348-03667,Male,0,No,No,93.66,3251.84,Month-to-month,No,Yes
7590-3690-03668,Female,0,Yes,No,39.12,4708.31,Month-to-month,No,No
7590-8100-03669,Male,1,No,Yes,117.82,6233.92,Month-to-month,No,Yes
7590-5327-03670,Female,0,No,No,110.8,3844.96,Two year,Yes,No
7590-6774-03671,Female,1,Yes,No,89.59,4982.66,Two year,No,No
7590-5407-03672,Male,0,No,Yes,101.49,332.99,Month-to-month,No,No
