account_id,account_age_months,plan_type,monthly_revenue,seats,support_tickets_30d,feature_adoption_score,cancelled
acct_3074,34,Free,186.13,6,0,0.29538616462346634,False
acct_3075,56,Free,325.46,12,2,0.342048544383747,False
acct_3076,9,Pro,121.22,8,3,0.4280820230100383,True
acct_3077,5,Free,89.52,15,3,0.9774607712181966,True
acct_3078,58,Free,456.33,17,1,0.5621439485884782,False
acct_3079,38,Enterprise,184.85,16,2,0.5173871530427675,False
acct_3080,36,Free,336.45,7,2,0.8168250566860507,False
acct_3081,44,Pro,476.21,15,3,0.2763134219942187,False
acct_3082,38,Free,109.52,4,6,0.7553798167724748,False
acct_3083,4,Pro,280.66,6,3,0.4631571072594647,False
acct_3084,10,Enterprise,328.13,11,1,0.3903801445548808,False
acct_3085,2,Free,213.77,19,2,0.37762995243799125,True
acct_3086,19,Free,123.17,2,2,0.27894744150471107,False
acct_3087,28,Free,393.13,10,3,0.43085757167321037,False
acct_3088,43,Free,300.56,15,3,0.15003474992112842,False
acct_3089,17,Free,439.34,12,2,0.090354329865721,False
acct_3090,59,Free,410.89,19,3,0.8719351681105979,False
acct_3091,10,Pro,91.39,5,1,0.9844956637637907,False
acct_3092,59,Free,384.36,10,2,0.4730788053420346,False
acct_3093,56,Pro,34.14,14,1,0.029696784126006293,False
acct_3094,1,Free,246.38,5,3,0.7880728867560658,False
acct_3095,55,Pro,432.57,9,2,0.21761345338568716,False
acct_3096,20,Free,291.14,19,4,0.14230959184776637,True
acct_3097,34,Free,410.7,4,1,0.6851424410558519,True
acct_3098,22,Pro,379.05,1,2,0.18407941799101302,False
acct_3099,32,Pro,139.1,9,4,0.48428657203214465,False
acct_3100,12,Free,170.62,19,1,0.6451893014217635,False
acct_3101,44,Pro,41.91,8,1,0.1311749554810534,False
acct_3102,38,Free,194.41,12,0,0.676506072880248,False
acct_3103,45,Pro,183.56,12,1,0.9100871387066333,False
acct_3104,55,Pro,134.41,7,0,0.4559495190541576,False
acct_3105,34,Pro,298.91,11,2,0.519210959876614,False
acct_3106,47,Enterprise,237.04,2,2,0.8754708584983332,False
acct_3107,56,Enterprise,165.28,10,2,0.7871083146216519,False
acct_3108,21,Free,372.42,7,2,0.03238244857306338,False
acct_3109,50,Free,243.3,10,0,0.40418688140254044,False
acct_3110,29,Pro,44.7,16,3,0.6099881212981819,False
acct_3111,5,Free,460.87,15,1,0.6779096461857624,True
acct_3112,39,Free,212.81,14,3,0.43506350002427874,False
acct_3113,14,Free,141.85,3,1,0.6615240332378065,True
acct_3114,41,Free,318.0,10,3,0.4060746208853615,False
acct_3115,51,Enterprise,412.5,8,2,0.11775248156110629,False
acct_3116,12,Free,154.68,2,5,0.31492311437427967,True
acct_3117,13,Pro,93.28,19,0,0.3078143245026348,True
acct_3118,34,Pro,126.79,17,3,0.4327721323955236,False
acct_3119,27,Pro,53.1,8,3,0.699075741691814,False
acct_3120,14,Pro,403.88,14,2,0.20045901007478817,True
acct_3121,9,Pro,265.54,5,4,0.4466527672618339,False
acct_3122,55,Pro,398.66,18,2,0.02374644862700437,False
acct_3123,7,Free,185.72,18,0,0.7204474743675535,False
acct_3124,6,Pro,429.41,18,0,0.7604502777091955,False
acct_3125,39,Enterprise,392.12,19,3,0.17146411575309395,False
acct_3126,13,Enterprise,320.99,12,2,0.367060730324401,False
acct_3127,47,Enterprise,486.4,8,3,0.3831442513005342,False
acct_3128,24,Pro,101.01,4,4,0.925682401428026,False
acct_3129,25,Pro,112.95,8,1,0.8251430990626356,False
acct_3130,29,Free,432.17,5,1,0.1208128153654695,False
acct_3131,56,Free,317.92,9,0,0.30407745195136926,False
acct_3132,48,Pro,406.48,12,0,0.8339039536669315,False
acct_3133,4,Free,124.8,4,0,0.8513184686948932,False
acct_3134,20,Pro,394.01,13,3,0.17768586446676193,True
acct_3135,52,Pro,406.89,17,2,0.16042291206548964,False
acct_3136,33,Enterprise,132.05,19,2,0.275630166180604,False
acct_3137,7,Pro,421.43,10,1,0.7977741776540245,False
acct_3138,46,Pro,424.26,14,4,0.5162970385556844,False
acct_3139,28,Free,150.09,13,1,0.11521345014472628,True
acct_3140,31,Pro,15.4,3,3,0.551491762365908,False
acct_3141,44,Pro,106.23,6,1,0.79672144973435,False
acct_3142,44,Free,193.41,17,3,0.7004123267780132,False
acct_3143,24,Enterprise,261.44,10,1,0.6212067259987113,False
acct_3144,45,Free,78.89,11,2,0.4816819737213316,False
acct_3145,25,Pro,113.91,10,3,0.1706463158086755,False
acct_3146,26,Free,23.37,4,1,0.3327392361964322,False
acct_3147,48,Pro,66.49,12,2,0.6170854540734977,False
acct_3148,37,Free,37.48,11,1,0.2700728381191245,False
acct_3149,27,Free,19.53,13,1,0.5325144521010461,False
acct_3150,47,Free,161.01,3,2,0.885564341924936,False
acct_3151,30,Enterprise,152.98,13,1,0.5913917268826069,False
acct_3152,27,Enterprise,97.3,16,2,0.5981345864818985,False
acct_3153,8,Enterprise,98.73,5,5,0.5337338675255264,False
acct_3154,3,Enterprise,350.0,1,6,0.3314973125340942,True
acct_3155,37,Pro,264.32,16,1,0.36132462624980666,False
acct_3156,44,Pro,352.16,1,3,0.7653675492304068,False
acct_3157,39,Free,117.9,13,1,0.1323175688730892,False
acct_3158,52,Free,175.4,8,1,0.8687069859199857,False
acct_3159,34,Free,184.61,11,1,0.8152110134780128,False
acct_3160,25,Free,126.04,19,2,0.28403299840766005,False
acct_3161,56,Free,436.69,9,1,0.7480577718650061,False
acct_3162,51,Free,352.65,16,4,0.44690894550035676,False
acct_3163,32,Pro,180.2,10,3,0.1086757482200178,True
acct_3164,29,Free,362.11,10,1,0.5445689752944125,False
acct_3165,46,Pro,48.66,13,1,0.7912312894533433,False
acct_3166,25,Free,73.93,9,0,0.123515158440891,False
acct_3167,41,Pro,233.48,1,1,0.1434492797413428,False
acct_3168,2,Free,76.22,6,3,0.6759436474417282,False
acct_3169,39,Free,437.5,6,5,0.3208724987016721,False
acct_3170,51,Free,355.6,2,1,0.11488755822100283,False
acct_3171,42,Enterprise,292.73,19,1,0.5183078933646257,False
acct_3172,47,Enterprise,496.09,1,2,0.40943539857972955,False
acct_3173,44,Free,66.02,16,1,0.2312345864936125,False
acct_3174,7,Free,461.32,15,4,0.09584123433690461,False
acct_3175,13,Free,336.57,6,2,0.8621841010475036,False
acct_3176,21,Free,381.82,14,1,0.9643324456089074,False
acct_3177,51,Free,143.46,5,1,0.582864468143642,False
acct_3178,30,Pro,305.51,16,2,0.5103458216496027,False
acct_3179,9,Pro,30.99,17,1,0.25776071743136086,False
acct_3180,36,Enterprise,9.43,4,2,0.031027941184477603,False
acct_3181,42,Pro,434.93,9,3,0.05396402600782779,False
acct_3182,4,Pro,250.32,11,3,0.33719279628916266,True
acct_3183,8,Free,471.09,2,2,0.24781779823150207,True
acct_3184,48,Free,86.24,7,1,0.2566918851845279,False
acct_3185,13,Free,184.79,15,2,0.0005669951572833121,False
acct_3186,45,Free,496.86,18,1,0.12435568076559256,False
acct_3187,39,Free,320.81,16,5,0.7826567173693761,False
acct_3188,47,Pro,66.09,6,0,0.18017858939829212,False
acct_3189,41,Free,181.76,2,1,0.8588679032507097,False
acct_3190,19,Enterprise,416.33,6,1,0.9515630946990271,False
acct_3191,7,Free,122.41,16,1,0.16898462910672662,False
acct_3192,26,Pro,221.73,2,3,0.5581773403988468,False
acct_3193,36,Pro,407.53,7,2,0.42700034607210746,False
acct_3194,47,Free,417.09,14,1,0.4454140386049148,False
acct_3195,38,Free,290.74,18,1,0.8999901382087367,False
acct_3196,16,Free,228.76,15,4,0.444849586320502,False
acct_3197,6,Free,457.84,18,4,0.270422462644602,True
acct_3198,2,Free,153.2,3,3,0.9193877966695829,True
acct_3199,2,Pro,388.18,7,1,0.7767207504197254,False
acct_3200,23,Pro,216.2,7,1,0.8412539210248906,False
acct_3201,55,Pro,498.12,15,2,0.4656516024990506,False
acct_3202,36,Free,489.1,19,3,0.733827650919698,False
acct_3203,33,Free,373.12,4,4,0.676162604238048,False
acct_3204,9,Free,430.17,11,1,0.8918592392704013,False
acct_3205,17,Free,63.76,10,1,0.7670048752796543,False
acct_3206,48,Pro,240.84,13,0,0.7269901617240045,False
acct_3207,56,Pro,69.43,12,1,0.6064960403269509,False
acct_3208,22,Free,397.79,8,3,0.7754232271973708,True
acct_3209,35,Enterprise,407.89,4,1,0.34704133784949487,False
acct_3210,38,Free,153.85,7,4,0.12819822898783217,True
acct_3211,57,Pro,406.45,14,2,0.40372373221778257,False
acct_3212,18,Pro,149.82,13,3,0.4464479876465447,False
acct_3213,14,Free,416.11,13,1,0.5168920239050754,False
acct_3214,57,Free,135.2,6,5,0.8213390480412872,False
acct_3215,48,Pro,226.5,2,5,0.9781263104837085,False
acct_3216,17,Free,223.89,6,1,0.6818819567235435,False
acct_3217,24,Pro,76.37,10,1,0.9927060020674637,False
acct_3218,32,Free,199.35,16,0,0.5890405712364981,False
acct_3219,21,Free,51.98,14,3,0.12301807235539541,True
acct_3220,28,Free,125.5,10,0,0.4100630094031512,False
acct_3221,45,Free,90.41,3,3,0.11874129311698378,False
acct_3222,47,Pro,486.89,13,2,0.0012909482265892613,False
acct_3223,17,Enterprise,355.32,3,1,0.9480050189729575,False
acct_3224,41,Pro,76.68,11,2,0.03172381729484519,False
acct_3225,17,Free,400.74,7,1,0.36948324123925325,True
acct_3226,53,Pro,88.86,17,4,0.06750352454539144,False
acct_3227,18,Free,283.81,10,1,0.7721466169885458,False
acct_3228,11,Pro,69.74,3,3,0.710907191592127,False
acct_3229,49,Free,207.4,1,2,0.08523788588936321,False
acct_3230,32,Enterprise,125.29,2,3,0.7902162095637142,False
acct_3231,14,Free,62.97,2,3,0.5390582936685092,False
acct_3232,16,Pro,214.4,7,1,0.18527940416638644,False
acct_3233,44,Free,4.74,8,0,0.8246693405518386,False
acct_3234,22,Enterprise,183.26,4,0,0.4427192500357958,False
acct_3235,27,Pro,482.66,5,2,0.09056164883069873,False
acct_3236,10,Pro,400.18,3,2,0.6198038786844229,True
acct_3237,41,Free,148.84,16,1,0.8865925232515316,False
acct_3238,14,Pro,220.02,19,1,0.2872449403197249,True
acct_3239,21,Free,289.06,18,2,0.7400369638063644,False
acct_3240,22,Free,388.74,10,3,0.23962167818937563,True
acct_3241,22,Free,84.01,14,2,0.6348661445940574,False
acct_3242,30,Free,40.23,15,1,0.37550034668021526,False
acct_3243,26,Pro,269.11,16,3,0.6757793701681153,False
acct_3244,32,Pro,457.37,2,2,0.771963763599885,False
acct_3245,2,Pro,170.79,19,1,0.2502838239010726,False
acct_3246,55,Free,163.2,10,5,0.3015587817572215,False
acct_3247,58,Pro,228.86,13,2,0.1894346034473844,False
acct_3248,16,Pro,464.36,8,1,0.9653446749344589,False
acct_3249,48,Pro,326.96,1,2,0.9182215197817952,False
acct_3250,41,Pro,329.06,16,3,0.35457804631924406,True
acct_3251,26,Enterprise,372.91,18,3,0.04906174802219909,True
acct_3252,28,Free,333.21,4,1,0.8363137099373997,False
acct_3253,8,Pro,84.28,12,1,0.4806053295904622,False
acct_3254,40,Enterprise,11.24,11,2,0.44162081004030584,False
acct_3255,2,Pro,196.85,19,2,0.3711379837875811,False
acct_3256,34,Free,364.16,19,3,0.028152954786162754,False
acct_3257,2,Pro,438.84,12,1,0.20269758989280173,False
acct_3258,32,Enterprise,355.33,14,2,0.9851059948447711,False
acct_3259,59,Pro,465.89,11,2,0.09857758788051907,False
acct_3260,13,Pro,323.48,9,3,0.5557780672346091,False
acct_3261,59,Free,142.22,5,1,0.4446815435438911,False
acct_3262,50,Pro,218.4,17,1,0.41430626630430567,False
acct_3263,34,Pro,423.06,15,5,0.8875280024969328,False
acct_3264,56,Pro,35.08,3,1,0.6818168096150019,False
acct_3265,26,Free,368.75,6,2,0.019320470998191452,False
acct_3266,48,Free,6.62,7,3,0.9661591747059575,False
acct_3267,41,Pro,492.04,14,0,0.2673269293671402,False
acct_3268,36,Free,316.22,17,2,0.19201881767474283,True
acct_3269,12,Free,192.97,6,5,0.013210484632346975,True
acct_3270,34,Pro,409.53,4,1,0.8532062425621482,False
acct_3271,18,Free,481.73,12,1,0.01819721655776907,True
acct_3272,10,Enterprise,324.73,2,1,0.0039958724039503846,True
acct_3273,25,Free,36.12,19,3,0.06530122142019668,True
acct_3274,32,Free,190.43,16,2,0.008459166864378309,False
acct_3275,2,Free,408.0,14,1,0.6511998516124893,True
acct_3276,54,Enterprise,227.68,12,4,0.11108501085691924,True
acct_3277,50,Pro,365.61,19,1,0.4750814482329512,False
acct_3278,35,Free,180.42,6,1,0.6508783730761276,False
acct_3279,49,Free,381.15,7,2,0.325383370293458,False
acct_3280,12,Enterprise,420.07,7,3,0.7428246407940008,True
acct_3281,55,Enterprise,266.14,9,2,0.11246385051114594,False
acct_3282,13,Free,170.39,1,1,0.3217973831029992,False
acct_3283,9,Free,288.21,12,4,0.7116121426380312,False
acct_3284,26,Free,366.21,14,4,0.10564262055012097,True
acct_3285,7,Enterprise,49.31,1,0,0.919673437039223,False
acct_3286,20,Enterprise,1.52,14,4,0.023002991909048975,True
acct_3287,2,Pro,487.46,2,1,0.8430746247250955,True
acct_3288,27,Free,478.42,15,2,0.41296786377764183,False
acct_3289,37,Free,247.01,16,2,0.11418689334409804,False
acct_3290,33,Pro,63.35,17,2,0.7676025512011884,False
acct_3291,21,Pro,464.42,6,1,0.7637008142256576,False
acct_3292,9,Free,203.83,14,1,0.982391139958957,False
acct_3293,48,Pro,474.8,12,5,0.9753795600795249,False
acct_3294,43,Free,369.56,10,3,0.7697001655499057,False
acct_3295,12,Enterprise,337.68,3,3,0.805303861623973,False
acct_3296,8,Pro,133.93,8,1,0.15277166469769354,True
acct_3297,56,Pro,58.22,9,0,0.6935208555274968,False
acct_3298,56,Pro,338.9,9,0,0.7886049154934929,False
acct_3299,5,Free,347.27,9,1,0.9507088907399665,True
acct_3300,21,Free,190.94,19,2,0.028662154176551047,True
acct_3301,44,Pro,457.89,1,3,0.8380580233306715,False
acct_3302,54,Free,355.28,15,5,0.7673284814405957,False
acct_3303,28,Pro,323.22,6,5,0.7230511841346577,False
acct_3304,14,Pro,487.74,18,1,0.38236122451995247,False
acct_3305,7,Pro,361.66,12,2,0.522003090761471,False
acct_3306,15,Enterprise,43.18,6,1,0.9825509538279987,False
acct_3307,48,Pro,133.45,5,5,0.6650132506868617,False
acct_3308,53,Pro,314.1,10,3,0.2711296414406157,False
acct_3309,59,Free,121.65,15,4,0.6497087307588134,False
acct_3310,34,Free,240.36,3,2,0.22984698001233894,False
acct_3311,7,Free,403.72,16,2,0.7628685471246388,False
acct_3312,15,Free,477.04,5,2,0.8139392605343809,False
acct_3313,23,Pro,102.22,12,1,0.6143305555723221,False
acct_3314,50,Pro,415.15,18,5,0.9970892604711273,False
acct_3315,50,Free,20.16,10,2,0.18439200392809763,False
acct_3316,47,Free,428.54,9,2,0.7013501251914682,False
acct_3317,31,Enterprise,350.39,13,3,0.11312772739164179,True
acct_3318,54,Free,123.75,4,3,0.8189092090913526,False
acct_3319,9,Free,278.09,19,0,0.7627266123656657,False
acct_3320,57,Free,411.12,1,1,0.8340119787734361,False
acct_3321,48,Pro,335.07,1,2,0.9223607803730732,False
acct_3322,24,Free,387.46,5,1,0.3934468444307221,True
acct_3323,27,Free,411.27,9,2,0.9488051720872062,False
acct_3324,17,Free,346.33,17,0,0.03965986870381455,True
acct_3325,18,Free,491.52,3,3,0.3133450185540244,False
acct_3326,39,Pro,459.35,4,1,0.5004423927904221,False
acct_3327,47,Pro,338.43,17,3,0.6293410247524198,False
acct_3328,41,Free,416.48,16,2,0.6947466607828748,False
acct_3329,57,Free,310.18,11,4,0.6962500718748629,False
acct_3330,20,Pro,335.47,10,4,0.5980593654238839,False
acct_3331,23,Enterprise,489.96,10,1,0.40174228524524536,False
acct_3332,26,Free,358.46,3,1,0.2798025724932882,True
acct_3333,5,Free,293.58,6,1,0.5223951318924901,False
acct_3334,25,Free,435.46,4,1,0.0892435009669359,True
acct_3335,24,Pro,123.72,8,4,0.18337844937062797,False
acct_3336,33,Free,78.86,6,3,0.6814072954097429,False
acct_3337,12,Free,329.76,17,1,0.6694807116248221,False
acct_3338,8,Pro,324.05,1,0,0.04179675062912225,False
acct_3339,31,Pro,387.35,11,1,0.8795492584466685,False
acct_3340,24,Free,86.76,12,2,0.8330202495612831,False
acct_3341,5,Free,394.91,9,2,0.9797873330950619,False
acct_3342,36,Free,356.71,2,2,0.8750194798984394,False
acct_3343,29,Free,115.35,6,2,0.18232232026782913,False
acct_3344,55,Pro,497.9,15,3,0.9162071154917643,False
acct_3345,56,Free,203.29,1,1,0.3948375518529783,False
acct_3346,3,Pro,325.57,6,1,0.70152366518986,False
acct_3347,17,Pro,183.87,4,0,0.47982745203411736,False
acct_3348,12,Pro,233.81,5,5,0.7633581361672104,False
acct_3349,23,Free,427.52,1,1,0.15399903451110186,True
acct_3350,15,Enterprise,143.78,14,1,0.6315707945273208,False
acct_3351,31,Free,282.2,10,3,0.8428292262345805,False
acct_3352,22,Pro,390.93,13,1,0.4191258828996889,False
acct_3353,25,Pro,402.38,5,0,0.6946229441528722,False
acct_3354,59,Pro,73.48,9,4,0.8403268128819013,False
acct_3355,38,Pro,349.17,8,5,0.01837311413642484,False
acct_3356,55,Free,302.7,7,3,0.6635344718210691,False
acct_3357,38,Pro,472.87,17,1,0.7326253043436135,False
acct_3358,26,Pro,407.56,12,3,0.9433873722305121,False
acct_3359,44,Pro,20.9,10,4,0.7954844662705921,False
acct_3360,1,Free,346.28,8,4,0.49432916884376865,True
acct_3361,48,Free,420.38,2,4,0.25453742560139925,False
acct_3362,59,Free,253.77,10,1,0.947670924601326,False
acct_3363,45,Enterprise,205.26,19,4,0.5368863301527868,False
acct_3364,59,Enterprise,442.31,17,4,0.020959144148410713,False
acct_3365,12,Pro,371.54,3,0,0.6367281962301904,False
acct_3366,51,Free,453.77,14,3,0.6252153414479532,False
acct_3367,1,Free,131.58,14,3,0.8058217144315811,False
acct_3368,39,Free,285.08,1,7,0.923943698928548,False
acct_3369,39,Free,236.16,1,3,0.4017283208755138,False
acct_3370,25,Free,375.76,13,1,0.020167380160939885,False
acct_3371,34,Free,139.38,17,2,0.6829841697377799,False
acct_3372,8,Pro,488.31,6,1,0.4603676565053484,True
acct_3373,23,Free,26.7,6,3,0.26339070273461407,True
acct_3374,19,Pro,160.38,16,2,0.36319638037771274,True
acct_3375,13,Enterprise,144.32,11,1,0.03879300458245538,True
acct_3376,4,Pro,441.05,2,1,0.00304296370354884,True
acct_3377,23,Free,65.65,7,4,0.29227506263583536,True
acct_3378,23,Free,491.94,7,0,0.28548797601951015,False
acct_3379,37,Free,389.62,4,2,0.7582494691976247,True
acct_3380,41,Free,108.44,7,1,0.2148808463956955,False
acct_3381,55,Pro,79.74,9,4,0.16252950505926833,False
acct_3382,33,Pro,409.32,17,4,0.33332508780363235,True
acct_3383,38,Pro,46.09,6,2,0.4490841321573128,True
acct_3384,28,Free,422.72,10,3,0.2822022101452204,True
acct_3385,2,Free,452.17,13,5,0.544749926504597,True
acct_3386,24,Free,275.44,9,3,0.7953284917419087,False
acct_3387,33,Free,329.6,15,2,0.7969997831228655,False
acct_3388,27,Enterprise,141.39,15,1,0.807548993099011,False
acct_3389,47,Pro,359.52,5,0,0.7030047142835405,False
acct_3390,7,Pro,0.59,19,1,0.9104758864776599,False
acct_3391,15,Free,163.36,6,1,0.26965454320560966,True
acct_3392,45,Free,222.71,3,0,0.6266493936016675,False
acct_3393,34,Pro,13.87,19,2,0.2203833071295852,False
acct_3394,24,Pro,469.34,5,4,0.6121461087616848,False
acct_3395,20,Pro,394.45,7,2,0.6061672236685911,True
acct_3396,46,Free,72.77,11,1,0.16794270855923932,False
acct_3397,14,Enterprise,265.72,4,2,0.9602563118629561,False
acct_3398,25,Free,286.87,17,2,0.5619851283466063,False
acct_3399,51,Pro,165.78,6,1,0.5607299437633528,False
acct_3400,35,Free,260.9,18,2,0.562862089048013,False
acct_3401,58,Pro,233.9,2,4,0.5563766776577225,False
acct_3402,45,Enterprise,324.15,11,1,0.7376656206263059,False
acct_3403,31,Pro,75.56,17,6,0.4671378576086701,False
acct_3404,39,Enterprise,390.87,5,2,0.5453417346836767,False
acct_3405,42,Pro,49.05,18,5,0.9546174279432701,False
acct_3406,35,Free,25.28,5,2,0.7038854610242725,False
acct_3407,37,Free,230.83,2,2,0.6406356010994071,False
acct_3408,50,Free,331.71,12,2,0.6257143153443709,False
acct_3409,57,Pro,319.29,19,2,0.9708168386967457,False
acct_3410,1,Pro,477.85,1,5,0.0055546370815134916,True
acct_3411,42,Pro,453.77,18,2,0.7032309509715796,False
acct_3412,22,Pro,285.75,14,1,0.2877907713018173,True
acct_3413,25,Free,80.8,16,3,0.8847779772504503,False
acct_3414,18,Free,67.38,11,2,0.34989468039813243,True
acct_3415,31,Pro,441.15,7,0,0.6339629018868881,False
acct_3416,11,Free,301.28,7,6,0.3730746783685329,False
acct_3417,39,Free,104.07,12,1,0.45254053935045,False
acct_3418,21,Pro,494.02,4,5,0.09281404570081131,True
acct_3419,2,Free,286.17,5,0,0.3900226487377372,True
acct_3420,45,Pro,442.56,2,3,0.6024288531233726,False
acct_3421,19,Free,182.86,2,1,0.08209473353434749,False
acct_3422,4,Free,438.73,6,2,0.929432691210583,False
acct_3423,57,Free,31.56,9,4,0.5596132277593238,False
acct_3424,9,Pro,418.89,9,1,0.27025915122441735,True
acct_3425,23,Free,126.81,13,1,0.13493183628610483,True
acct_3426,47,Pro,94.34,12,2,0.8668844009838607,False
acct_3427,1,Free,148.95,1,4,0.2243862886734579,True
acct_3428,50,Free,328.6,10,2,0.5682271153145685,False
acct_3429,21,Enterprise,168.56,12,0,0.7261243248190767,False
acct_3430,17,Free,371.67,6,2,0.5327946698273183,False
acct_3431,41,Free,362.37,7,2,0.8178544578158079,False
acct_3432,5,Free,46.51,13,1,0.8107336044804944,True
acct_3433,48,Enterprise,13.77,17,2,0.2465981095005081,False
acct_3434,24,Pro,465.82,8,2,0.6640179099581862,False
acct_3435,15,Pro,407.35,17,2,0.4988477742967229,False
acct_3436,59,Pro,359.99,9,3,0.7346932236281035,False
acct_3437,36,Pro,231.86,14,1,0.9722140912891596,False
acct_3438,56,Pro,57.73,10,2,0.8288185836753471,False
acct_3439,6,Enterprise,366.06,14,1,0.7467527353044101,False
acct_3440,36,Pro,263.46,7,1,0.5283769454195999,False
acct_3441,42,Free,92.37,13,2,0.09115573233617291,True
acct_3442,30,Free,99.25,19,2,0.10374084270092576,True
acct_3443,53,Pro,30.56,10,1,0.2912105205144421,False
acct_3444,13,Pro,347.84,4,4,0.0702869080950056,True
